uniqueID,reportedTime,clearedTime,timeType,siteCode,cellName,count,cell,l_cellDown,l_siteDown
U2K1N:8551:58.4212863363631384,2021-08-26 19:42:52,2021-08-26 20:05:35,on,ES2U0873,ES2U0873C1,6,2,1,0
U2K1N:8551:58.4212863279895548,2021-08-26 19:42:52,2021-08-26 20:05:35,on,ES2U0873,ES2U0873B1,6,5,1,0
U2K1N:8551:58.4212863376893394,2021-08-26 19:42:52,2021-08-26 20:05:35,on,ES2U0873,ES2U0873B2,6,3,1,0
U2K1N:8551:58.4212863383988842,2021-08-26 19:42:52,2021-08-26 20:05:35,on,ES2U0873,ES2U0873C2,6,4,1,0
U2K1N:8551:58.4212863273298596,2021-08-26 19:42:52,2021-08-26 20:05:35,on,ES2U0873,ES2U0873A1,6,6,1,0
U2K1N:8551:58.4212863370471066,2021-08-26 19:42:52,2021-08-26 20:05:35,on,ES2U0873,ES2U0873A2,6,1,1,1
U2K1N:8551:58.4213085720781832,2021-08-26 19:46:33,2021-08-26 20:02:03,on,ES2U0135,ES2U0135B2,6,5,1,0
U2K1N:8551:58.4213085817100985,2021-08-26 19:46:33,2021-08-26 20:02:03,on,ES2U0135,ES2U0135B1,6,4,1,0
U2K1N:8551:58.4213085767573473,2021-08-26 19:46:33,2021-08-26 20:02:03,on,ES2U0135,ES2U0135C2,6,2,1,0
U2K1N:8551:58.4213085812395454,2021-08-26 19:46:33,2021-08-26 20:02:03,on,ES2U0135,ES2U0135A1,6,6,1,0
U2K1N:8551:58.4213085900763193,2021-08-26 19:46:33,2021-08-26 20:02:03,on,ES2U0135,ES2U0135C1,6,1,1,0
U2K1N:8551:58.4213085947283352,2021-08-26 19:46:33,2021-08-26 20:02:03,on,ES2U0135,ES2U0135A2,6,3,1,1
U2K1N:8551:58.4213189985307722,2021-08-26 19:48:17,2021-08-26 20:01:28,on,ES2U0576,ES2U0576A2,4,2,1,0
U2K1N:8551:58.4213189990240575,2021-08-26 19:48:17,2021-08-26 20:01:28,on,ES2U0576,ES2U0576B2,4,1,1,0
U2K1N:8551:58.4213189825072737,2021-08-26 19:48:17,2021-08-26 20:01:28,on,ES2U0576,ES2U0576B1,4,3,1,0
U2K1N:8551:58.4213189818863652,2021-08-26 19:48:17,2021-08-26 20:01:28,on,ES2U0576,ES2U0576A1,4,4,1,1
U2K1N:8551:58.4212102197847538,2021-08-26 20:00:33,,off,ES2U0862,ES2U0862C1,6,5,0,0
U2K1N:8551:58.4212102248779786,2021-08-26 20:00:33,,off,ES2U0862,ES2U0862B2,6,1,0,0
U2K1N:8551:58.4212102153703094,2021-08-26 20:00:33,,off,ES2U0862,ES2U0862B1,6,2,0,0
U2K1N:8551:58.4212102103864698,2021-08-26 20:00:33,,off,ES2U0862,ES2U0862A1,6,6,0,0
U2K1N:8551:58.4212102314087724,2021-08-26 20:00:33,,off,ES2U0862,ES2U0862C2,6,3,0,0
U2K1N:8551:58.4212102243816017,2021-08-26 20:00:33,,off,ES2U0862,ES2U0862A2,6,4,0,0
U2K1N:8551:58.4211926724556042,2021-08-26 20:01:19,,off,ES2U0143,ES2U0143B1,4,1,0,0
U2K1N:8551:58.4211926677103562,2021-08-26 20:01:19,,off,ES2U0143,ES2U0143A1,4,2,0,0
U2K1N:8551:58.4211926804464516,2021-08-26 20:01:19,,off,ES2U0143,ES2U0143B2,4,4,0,0
U2K1N:8551:58.4211926769836469,2021-08-26 20:01:19,,off,ES2U0143,ES2U0143A2,4,3,0,0
U2K1N:8551:58.4213189985307722,2021-08-26 20:01:28,,off,ES2U0576,ES2U0576A2,4,2,0,0
U2K1N:8551:58.4213189990240575,2021-08-26 20:01:28,,off,ES2U0576,ES2U0576B2,4,1,0,0
U2K1N:8551:58.4213189818863652,2021-08-26 20:01:28,,off,ES2U0576,ES2U0576A1,4,4,0,0
U2K1N:8551:58.4213189825072737,2021-08-26 20:01:28,,off,ES2U0576,ES2U0576B1,4,3,0,0
U2K1N:8551:58.4211779344896620,2021-08-26 20:01:29,,off,ES2U1733,ES2U1733C1,6,6,0,0
U2K1N:8551:58.4211779295351047,2021-08-26 20:01:29,,off,ES2U1733,ES2U1733A1,6,3,0,0
U2K1N:8551:58.4211779420807075,2021-08-26 20:01:29,,off,ES2U1733,ES2U1733A2,6,2,0,0
U2K1N:8551:58.4211779468483182,2021-08-26 20:01:29,,off,ES2U1733,ES2U1733B2,6,4,0,0
U2K1N:8551:58.4211779473894821,2021-08-26 20:01:29,,off,ES2U1733,ES2U1733C2,6,5,0,0
U2K1N:8551:58.4211779339723184,2021-08-26 20:01:29,,off,ES2U1733,ES2U1733B1,6,1,0,0
U2K1N:8551:58.4213085812395454,2021-08-26 20:02:03,,off,ES2U0135,ES2U0135A1,6,6,0,0
U2K1N:8551:58.4213085767573473,2021-08-26 20:02:03,,off,ES2U0135,ES2U0135C2,6,2,0,0
U2K1N:8551:58.4213085720781832,2021-08-26 20:02:03,,off,ES2U0135,ES2U0135B2,6,5,0,0
U2K1N:8551:58.4213085817100985,2021-08-26 20:02:03,,off,ES2U0135,ES2U0135B1,6,4,0,0
U2K1N:8551:58.4213085947283352,2021-08-26 20:02:03,,off,ES2U0135,ES2U0135A2,6,3,0,0
U2K1N:8551:58.4213085900763193,2021-08-26 20:02:03,,off,ES2U0135,ES2U0135C1,6,1,0,0
U2K1N:8551:58.4211283066928021,2021-08-26 20:03:12,,off,ES2U1749,ES2U1749A2,4,2,0,0
U2K1N:8551:58.4211283071891177,2021-08-26 20:03:12,,off,ES2U1749,ES2U1749B2,4,4,0,0
U2K1N:8551:58.4211283076555530,2021-08-26 20:03:12,,off,ES2U1749,ES2U1749A1,4,3,0,0
U2K1N:8551:58.4211283061023520,2021-08-26 20:03:12,,off,ES2U1749,ES2U1749B1,4,1,0,0
U2K1N:8551:58.4212863376893394,2021-08-26 20:05:35,,off,ES2U0873,ES2U0873B2,6,3,0,0
U2K1N:8551:58.4212863363631384,2021-08-26 20:05:35,,off,ES2U0873,ES2U0873C1,6,2,0,0
U2K1N:8551:58.4212863279895548,2021-08-26 20:05:35,,off,ES2U0873,ES2U0873B1,6,5,0,0
U2K1N:8551:58.4212863383988842,2021-08-26 20:05:35,,off,ES2U0873,ES2U0873C2,6,4,0,0
U2K1N:8551:58.4212863273298596,2021-08-26 20:05:35,,off,ES2U0873,ES2U0873A1,6,6,0,0
U2K1N:8551:58.4212863370471066,2021-08-26 20:05:35,,off,ES2U0873,ES2U0873A2,6,1,0,0
U2K1N:8551:58.4214384500088894,2021-08-26 20:08:14,2021-08-26 21:07:01,on,ES2U0698,ES2U0698C1,6,1,1,0
U2K1N:8551:58.4214384485909506,2021-08-26 20:08:14,2021-08-26 21:07:01,on,ES2U0698,ES2U0698A1,6,5,1,0
U2K1N:8551:58.4214384511768291,2021-08-26 20:08:14,2021-08-26 21:07:01,on,ES2U0698,ES2U0698B2,6,2,1,0
U2K1N:8551:58.4214384506361121,2021-08-26 20:08:14,2021-08-26 21:07:01,on,ES2U0698,ES2U0698A2,6,6,1,0
U2K1N:8551:58.4214384493180634,2021-08-26 20:08:14,2021-08-26 21:07:01,on,ES2U0698,ES2U0698B1,6,4,1,0
U2K1N:8551:58.4214384517177185,2021-08-26 20:08:14,2021-08-26 21:07:01,on,ES2U0698,ES2U0698C2,6,3,1,1
U2K1N:8551:58.4214534940277287,2021-08-26 20:10:42,2021-08-26 20:23:09,on,ES2U1211,ES2U1211A1,6,4,1,0
U2K1N:8551:58.4214534994928363,2021-08-26 20:10:42,2021-08-26 20:23:09,on,ES2U1211,ES2U1211C1,6,2,1,0
U2K1N:8551:58.4214534973239529,2021-08-26 20:10:42,2021-08-26 20:23:09,on,ES2U1211,ES2U1211B1,6,5,1,0
U2K1N:8551:58.4214535008865547,2021-08-26 20:10:42,2021-08-26 20:23:09,on,ES2U1211,ES2U1211A2,6,6,1,0
U2K1N:8551:58.4214535041072296,2021-08-26 20:10:42,2021-08-26 20:23:09,on,ES2U1211,ES2U1211C2,6,3,1,0
U2K1N:8551:58.4214535022641571,2021-08-26 20:10:42,2021-08-26 20:23:09,on,ES2U1211,ES2U1211B2,6,1,1,1
U2K1N:8551:58.4214535107446823,2021-08-26 20:10:43,2021-08-26 20:22:55,on,ES2U0080,ES2U0080B2,6,5,1,0
U2K1N:8551:58.4214535084558415,2021-08-26 20:10:43,2021-08-26 20:22:55,on,ES2U0080,ES2U0080A1,6,2,1,0
U2K1N:8551:58.4214535096977394,2021-08-26 20:10:43,2021-08-26 20:22:55,on,ES2U0080,ES2U0080C1,6,1,1,0
U2K1N:8551:58.4214535113775029,2021-08-26 20:10:43,2021-08-26 20:22:55,on,ES2U0080,ES2U0080C2,6,4,1,0
U2K1N:8551:58.4214535091177241,2021-08-26 20:10:43,2021-08-26 20:22:55,on,ES2U0080,ES2U0080B1,6,6,1,0
U2K1N:8551:58.4214535102279012,2021-08-26 20:10:43,2021-08-26 20:22:55,on,ES2U0080,ES2U0080A2,6,3,1,1
U2K1N:8551:58.4214535091177241,2021-08-26 20:22:55,,off,ES2U0080,ES2U0080B1,6,6,0,0
U2K1N:8551:58.4214535113775029,2021-08-26 20:22:55,,off,ES2U0080,ES2U0080C2,6,4,0,0
U2K1N:8551:58.4214535084558415,2021-08-26 20:22:55,,off,ES2U0080,ES2U0080A1,6,2,0,0
U2K1N:8551:58.4214535102279012,2021-08-26 20:22:55,,off,ES2U0080,ES2U0080A2,6,3,0,0
U2K1N:8551:58.4214535107446823,2021-08-26 20:22:55,,off,ES2U0080,ES2U0080B2,6,5,0,0
U2K1N:8551:58.4214535096977394,2021-08-26 20:22:55,,off,ES2U0080,ES2U0080C1,6,1,0,0
U2K1N:8551:58.4214534940277287,2021-08-26 20:23:09,,off,ES2U1211,ES2U1211A1,6,4,0,0
U2K1N:8551:58.4214534994928363,2021-08-26 20:23:09,,off,ES2U1211,ES2U1211C1,6,2,0,0
U2K1N:8551:58.4214535008865547,2021-08-26 20:23:09,,off,ES2U1211,ES2U1211A2,6,6,0,0
U2K1N:8551:58.4214535041072296,2021-08-26 20:23:09,,off,ES2U1211,ES2U1211C2,6,3,0,0
U2K1N:8551:58.4214535022641571,2021-08-26 20:23:09,,off,ES2U1211,ES2U1211B2,6,1,0,0
U2K1N:8551:58.4214534973239529,2021-08-26 20:23:09,,off,ES2U1211,ES2U1211B1,6,5,0,0
U2K1N:8551:58.4216852064153951,2021-08-26 20:49:21,2021-08-26 21:07:39,on,ES2U0284,ES2U0284A2,6,6,1,0
U2K1N:8551:58.4216852031789037,2021-08-26 20:49:21,2021-08-26 21:07:39,on,ES2U0284,ES2U0284B1,6,1,1,0
U2K1N:8551:58.4216852023415754,2021-08-26 20:49:21,2021-08-26 21:07:39,on,ES2U0284,ES2U0284C1,6,2,1,0
U2K1N:8551:58.4216852039632362,2021-08-26 20:49:21,2021-08-26 21:07:39,on,ES2U0284,ES2U0284A1,6,4,1,0
U2K1N:8551:58.4216852047642870,2021-08-26 20:49:21,2021-08-26 21:07:39,on,ES2U0284,ES2U0284C2,6,5,1,0
U2K1N:8551:58.4216852055978182,2021-08-26 20:49:21,2021-08-26 21:07:39,on,ES2U0284,ES2U0284B2,6,3,1,1
U2K1N:8551:58.4217609163891976,2021-08-26 21:01:59,2021-08-26 22:56:32,on,ES1U0289,ES1U0289D2,12,5,1,0
U2K1N:8551:58.4217609284515155,2021-08-26 21:01:59,2021-08-26 22:56:32,on,ES1U0289,ES1U0289D3,12,8,1,0
U2K1N:8551:58.4217609151532768,2021-08-26 21:01:59,2021-08-26 22:56:32,on,ES1U0289,ES1U0289D1,12,2,1,0
U2K1N:8551:58.4217591368731814,2021-08-26 21:02:14,2021-08-26 21:10:17,on,ES2U0490,ES2U0490C2,6,1,0,0
U2K1N:8551:58.4217591344742906,2021-08-26 21:02:14,2021-08-26 21:10:17,on,ES2U0490,ES2U0490C1,6,2,0,0
U2K1N:8551:58.4217591332963576,2021-08-26 21:02:14,2021-08-26 21:10:17,on,ES2U0490,ES2U0490A1,6,4,0,0
U2K1N:8551:58.4217591359204868,2021-08-26 21:02:14,2021-08-26 21:10:17,on,ES2U0490,ES2U0490B2,6,5,0,0
U2K1N:8551:58.4217591383427584,2021-08-26 21:02:14,2021-08-26 21:10:17,on,ES1U0490,ES1U0490B1,6,2,0,0
U2K1N:8551:58.4217591413040549,2021-08-26 21:02:14,2021-08-26 21:10:17,on,ES1U0490,ES1U0490C2,6,3,0,0
U2K1N:8551:58.4217591390181411,2021-08-26 21:02:14,2021-08-26 21:10:17,on,ES1U0490,ES1U0490C1,6,6,0,0
U2K1N:8551:58.4217591350686931,2021-08-26 21:02:14,2021-08-26 21:10:17,on,ES2U0490,ES2U0490A2,6,3,0,0
U2K1N:8551:58.4217591405283949,2021-08-26 21:02:14,2021-08-26 21:10:17,on,ES1U0490,ES1U0490B2,6,4,0,0
U2K1N:8551:58.4217591376186718,2021-08-26 21:02:14,2021-08-26 21:10:17,on,ES1U0490,ES1U0490A1,6,5,0,0
U2K1N:8551:58.4217591338928626,2021-08-26 21:02:14,2021-08-26 21:10:17,on,ES2U0490,ES2U0490B1,6,6,0,0
U2K1N:8551:58.4217591397178144,2021-08-26 21:02:14,2021-08-26 21:10:17,on,ES1U0490,ES1U0490A2,6,1,0,0
U2K1N:8551:58.4217649093252833,2021-08-26 21:02:40,2021-08-26 21:07:11,on,ES2U0488,ES2U0488B1,6,3,0,0
U2K1N:8551:58.4217649085247917,2021-08-26 21:02:40,2021-08-26 21:07:11,on,ES2U0488,ES2U0488C1,6,2,0,0
U2K1N:8551:58.4217649118789387,2021-08-26 21:02:40,2021-08-26 21:07:11,on,ES2U0488,ES2U0488A2,6,4,0,0
U2K1N:8551:58.4217649108363365,2021-08-26 21:02:40,2021-08-26 21:07:11,on,ES2U0488,ES2U0488C2,6,5,0,0
U2K1N:8551:58.4217649101740167,2021-08-26 21:02:40,2021-08-26 21:07:11,on,ES2U0488,ES2U0488A1,6,1,0,0
U2K1N:8551:58.4217649113646151,2021-08-26 21:02:40,2021-08-26 21:07:11,on,ES2U0488,ES2U0488B2,6,6,0,0
U2K1N:8551:58.4217626996816113,2021-08-26 21:02:51,2021-08-26 22:49:38,on,ES2U0311,ES2U0311B2,6,5,1,0
U2K1N:8551:58.4217626991548783,2021-08-26 21:02:51,2021-08-26 22:49:38,on,ES2U0311,ES2U0311A2,6,3,1,0
U2K1N:8551:58.4217626980485980,2021-08-26 21:02:51,2021-08-26 22:49:38,on,ES2U0311,ES2U0311B1,6,2,1,0
U2K1N:8551:58.4217627002410309,2021-08-26 21:02:51,2021-08-26 22:49:38,on,ES2U0311,ES2U0311C2,6,4,1,0
U2K1N:8551:58.4217626975764872,2021-08-26 21:02:51,2021-08-26 22:49:38,on,ES2U0311,ES2U0311A1,6,6,1,0
U2K1N:8551:58.4217626985201031,2021-08-26 21:02:51,2021-08-26 22:49:38,on,ES2U0311,ES2U0311C1,6,1,1,1
U2K1N:8551:58.4214384485909506,2021-08-26 21:07:01,,off,ES2U0698,ES2U0698A1,6,5,0,0
U2K1N:8551:58.4214384506361121,2021-08-26 21:07:01,,off,ES2U0698,ES2U0698A2,6,6,0,0
U2K1N:8551:58.4214384517177185,2021-08-26 21:07:01,,off,ES2U0698,ES2U0698C2,6,3,0,0
U2K1N:8551:58.4214384500088894,2021-08-26 21:07:01,,off,ES2U0698,ES2U0698C1,6,1,0,0
U2K1N:8551:58.4214384511768291,2021-08-26 21:07:01,,off,ES2U0698,ES2U0698B2,6,2,0,0
U2K1N:8551:58.4214384493180634,2021-08-26 21:07:01,,off,ES2U0698,ES2U0698B1,6,4,0,0
U2K1N:8551:58.4217649093252833,2021-08-26 21:07:11,,off,ES2U0488,ES2U0488B1,6,3,0,0
U2K1N:8551:58.4217649118789387,2021-08-26 21:07:11,,off,ES2U0488,ES2U0488A2,6,4,0,0
U2K1N:8551:58.4217649101740167,2021-08-26 21:07:11,,off,ES2U0488,ES2U0488A1,6,1,0,0
U2K1N:8551:58.4217649108363365,2021-08-26 21:07:11,,off,ES2U0488,ES2U0488C2,6,5,0,0
U2K1N:8551:58.4217649113646151,2021-08-26 21:07:11,,off,ES2U0488,ES2U0488B2,6,6,0,0
U2K1N:8551:58.4217649085247917,2021-08-26 21:07:11,,off,ES2U0488,ES2U0488C1,6,2,0,0
U2K1N:8551:58.4216852064153951,2021-08-26 21:07:39,,off,ES2U0284,ES2U0284A2,6,6,0,0
U2K1N:8551:58.4216852031789037,2021-08-26 21:07:39,,off,ES2U0284,ES2U0284B1,6,1,0,0
U2K1N:8551:58.4216852023415754,2021-08-26 21:07:39,,off,ES2U0284,ES2U0284C1,6,2,0,0
U2K1N:8551:58.4216852047642870,2021-08-26 21:07:39,,off,ES2U0284,ES2U0284C2,6,5,0,0
U2K1N:8551:58.4216852039632362,2021-08-26 21:07:39,,off,ES2U0284,ES2U0284A1,6,4,0,0
U2K1N:8551:58.4216852055978182,2021-08-26 21:07:39,,off,ES2U0284,ES2U0284B2,6,3,0,0
U2K1N:8551:58.4217591332963576,2021-08-26 21:10:17,,off,ES2U0490,ES2U0490A1,6,4,0,0
U2K1N:8551:58.4217591338928626,2021-08-26 21:10:17,,off,ES2U0490,ES2U0490B1,6,6,0,0
U2K1N:8551:58.4217591376186718,2021-08-26 21:10:17,,off,ES1U0490,ES1U0490A1,6,5,0,0
U2K1N:8551:58.4217591344742906,2021-08-26 21:10:17,,off,ES2U0490,ES2U0490C1,6,2,0,0
U2K1N:8551:58.4217591397178144,2021-08-26 21:10:17,,off,ES1U0490,ES1U0490A2,6,1,0,0
U2K1N:8551:58.4217591413040549,2021-08-26 21:10:17,,off,ES1U0490,ES1U0490C2,6,3,0,0
U2K1N:8551:58.4217591405283949,2021-08-26 21:10:17,,off,ES1U0490,ES1U0490B2,6,4,0,0
U2K1N:8551:58.4217591350686931,2021-08-26 21:10:17,,off,ES2U0490,ES2U0490A2,6,3,0,0
U2K1N:8551:58.4217591359204868,2021-08-26 21:10:17,,off,ES2U0490,ES2U0490B2,6,5,0,0
U2K1N:8551:58.4217591383427584,2021-08-26 21:10:17,,off,ES1U0490,ES1U0490B1,6,2,0,0
U2K1N:8551:58.4217591368731814,2021-08-26 21:10:17,,off,ES2U0490,ES2U0490C2,6,1,0,0
U2K1N:8551:58.4217591390181411,2021-08-26 21:10:17,,off,ES1U0490,ES1U0490C1,6,6,0,0
U2K1N:8551:58.4219539610487206,2021-08-26 21:34:43,2021-08-26 22:08:41,on,ES2U1064,ES2U1064B2,6,2,1,0
U2K1N:8551:58.4219539451377049,2021-08-26 21:34:43,2021-08-26 22:08:41,on,ES2U1064,ES2U1064B1,6,6,1,0
U2K1N:8551:58.4219539445367506,2021-08-26 21:34:43,2021-08-26 22:08:41,on,ES2U1064,ES2U1064A1,6,3,1,0
U2K1N:8551:58.4219539616219098,2021-08-26 21:34:43,2021-08-26 22:08:41,on,ES2U1064,ES2U1064C2,6,4,1,0
U2K1N:8551:58.4219539456917954,2021-08-26 21:34:43,2021-08-26 22:08:41,on,ES2U1064,ES2U1064C1,6,5,1,0
U2K1N:8551:58.4219539603893728,2021-08-26 21:34:43,2021-08-26 22:08:41,on,ES2U1064,ES2U1064A2,6,1,1,1
U2K1N:8551:58.4219889923666067,2021-08-26 21:40:06,2021-08-26 22:09:29,on,ES2U0795,ES2U0795C1,6,4,1,0
U2K1N:8551:58.4219889913549114,2021-08-26 21:40:06,2021-08-26 22:09:29,on,ES2U0795,ES2U0795A1,6,6,1,0
U2K1N:8551:58.4219889938708941,2021-08-26 21:40:06,2021-08-26 22:09:29,on,ES2U0795,ES2U0795C2,6,5,1,0
U2K1N:8551:58.4219889918741658,2021-08-26 21:40:06,2021-08-26 22:09:29,on,ES2U0795,ES2U0795B1,6,2,1,0
U2K1N:8551:58.4219889928720512,2021-08-26 21:40:06,2021-08-26 22:09:29,on,ES2U0795,ES2U0795A2,6,3,1,0
U2K1N:8551:58.4219889933798243,2021-08-26 21:40:06,2021-08-26 22:09:29,on,ES2U0795,ES2U0795B2,6,1,1,1
U2K1N:8551:58.4221180808410016,2021-08-26 22:01:29,2021-08-26 22:27:57,on,QM2U0058,QM2U0058B2,6,5,1,0
U2K1N:8551:58.4221180793924708,2021-08-26 22:01:29,2021-08-26 22:27:57,on,QM2U0058,QM2U0058B1,6,4,1,0
U2K1N:8551:58.4221180824737818,2021-08-26 22:01:29,2021-08-26 22:27:57,on,QM2U0058,QM2U0058C2,6,6,1,0
U2K1N:8551:58.4221180788849747,2021-08-26 22:01:29,2021-08-26 22:27:57,on,QM2U0058,QM2U0058A1,6,2,1,0
U2K1N:8551:58.4221180798960500,2021-08-26 22:01:29,2021-08-26 22:27:57,on,QM2U0058,QM2U0058C1,6,3,1,0
U2K1N:8551:58.4221180803683100,2021-08-26 22:01:29,2021-08-26 22:27:57,on,QM2U0058,QM2U0058A2,6,1,1,1
U2K1N:8551:58.4221392429301636,2021-08-26 22:05:00,2021-08-26 23:02:05,on,ES1U0495,ES1U0495A2,6,4,1,0
U2K1N:8551:58.4221392422142846,2021-08-26 22:05:00,2021-08-26 23:02:05,on,ES1U0495,ES1U0495B1,6,1,1,0
U2K1N:8551:58.4221392170536706,2021-08-26 22:05:00,2021-08-26 23:02:05,on,ES2U0495,ES2U0495A1,6,5,1,0
U2K1N:8551:58.4221392177510255,2021-08-26 22:05:00,2021-08-26 23:02:05,on,ES2U0495,ES2U0495B1,6,4,1,0
U2K1N:8551:58.4221392414882624,2021-08-26 22:05:00,2021-08-26 23:02:05,on,ES2U0495,ES2U0495C2,6,3,1,0
U2K1N:8551:58.4221392406439147,2021-08-26 22:05:00,2021-08-26 23:02:05,on,ES2U0495,ES2U0495B2,6,6,1,0
U2K1N:8551:58.4221392353677334,2021-08-26 22:05:00,2021-08-26 23:02:04,on,ES1U0495,ES1U0495C1,6,2,1,0
U2K1N:8551:58.4221392397868834,2021-08-26 22:05:00,2021-08-26 23:02:05,on,ES2U0495,ES2U0495A2,6,2,1,0
U2K1N:8551:58.4221392362938175,2021-08-26 22:05:00,2021-08-26 23:02:05,on,ES2U0495,ES2U0495C1,6,1,1,1
U2K1N:8551:58.4221392379041938,2021-08-26 22:05:00,2021-08-26 23:02:04,on,ES1U0495,ES1U0495C2,6,6,1,0
U2K1N:8551:58.4221392371094867,2021-08-26 22:05:00,2021-08-26 23:02:05,on,ES1U0495,ES1U0495A1,6,3,1,0
U2K1N:8551:58.4221392388570798,2021-08-26 22:05:01,2021-08-26 23:02:06,on,ES1U0495,ES1U0495B2,6,5,1,1
U2K1N:8551:58.4219539456917954,2021-08-26 22:08:41,,off,ES2U1064,ES2U1064C1,6,5,0,0
U2K1N:8551:58.4219539610487206,2021-08-26 22:08:41,,off,ES2U1064,ES2U1064B2,6,2,0,0
U2K1N:8551:58.4219539451377049,2021-08-26 22:08:41,,off,ES2U1064,ES2U1064B1,6,6,0,0
U2K1N:8551:58.4219539616219098,2021-08-26 22:08:41,,off,ES2U1064,ES2U1064C2,6,4,0,0
U2K1N:8551:58.4219539603893728,2021-08-26 22:08:41,,off,ES2U1064,ES2U1064A2,6,1,0,0
U2K1N:8551:58.4219539445367506,2021-08-26 22:08:41,,off,ES2U1064,ES2U1064A1,6,3,0,0
U2K1N:8551:58.4219889923666067,2021-08-26 22:09:29,,off,ES2U0795,ES2U0795C1,6,4,0,0
U2K1N:8551:58.4219889918741658,2021-08-26 22:09:29,,off,ES2U0795,ES2U0795B1,6,2,0,0
U2K1N:8551:58.4219889913549114,2021-08-26 22:09:29,,off,ES2U0795,ES2U0795A1,6,6,0,0
U2K1N:8551:58.4219889938708941,2021-08-26 22:09:29,,off,ES2U0795,ES2U0795C2,6,5,0,0
U2K1N:8551:58.4219889933798243,2021-08-26 22:09:29,,off,ES2U0795,ES2U0795B2,6,1,0,0
U2K1N:8551:58.4219889928720512,2021-08-26 22:09:29,,off,ES2U0795,ES2U0795A2,6,3,0,0
U2K1N:8551:58.4221676949850935,2021-08-26 22:09:43,2021-08-26 22:27:54,on,QM2U0109,QM2U0109A2,6,5,1,0
U2K1N:8551:58.4221676832544410,2021-08-26 22:09:43,2021-08-26 22:27:54,on,QM2U0109,QM2U0109A1,6,6,1,0
U2K1N:8551:58.4221676978808301,2021-08-26 22:09:43,2021-08-26 22:27:54,on,QM2U0109,QM2U0109C2,6,4,1,0
U2K1N:8551:58.4221676956440855,2021-08-26 22:09:43,2021-08-26 22:27:54,on,QM2U0109,QM2U0109B2,6,2,1,0
U2K1N:8551:58.4221676853468823,2021-08-26 22:09:43,2021-08-26 22:27:54,on,QM2U0109,QM2U0109B1,6,3,1,0
U2K1N:8551:58.4221676905575066,2021-08-26 22:09:43,2021-08-26 22:27:54,on,QM2U0109,QM2U0109C1,6,1,1,1
U2K1N:8551:58.4221676832544410,2021-08-26 22:27:54,,off,QM2U0109,QM2U0109A1,6,6,0,0
U2K1N:8551:58.4221676905575066,2021-08-26 22:27:54,,off,QM2U0109,QM2U0109C1,6,1,0,0
U2K1N:8551:58.4221676978808301,2021-08-26 22:27:54,,off,QM2U0109,QM2U0109C2,6,4,0,0
U2K1N:8551:58.4221676949850935,2021-08-26 22:27:54,,off,QM2U0109,QM2U0109A2,6,5,0,0
U2K1N:8551:58.4221676956440855,2021-08-26 22:27:54,,off,QM2U0109,QM2U0109B2,6,2,0,0
U2K1N:8551:58.4221676853468823,2021-08-26 22:27:54,,off,QM2U0109,QM2U0109B1,6,3,0,0
U2K1N:8551:58.4221180788849747,2021-08-26 22:27:57,,off,QM2U0058,QM2U0058A1,6,2,0,0
U2K1N:8551:58.4221180793924708,2021-08-26 22:27:57,,off,QM2U0058,QM2U0058B1,6,4,0,0
U2K1N:8551:58.4221180798960500,2021-08-26 22:27:57,,off,QM2U0058,QM2U0058C1,6,3,0,0
U2K1N:8551:58.4221180808410016,2021-08-26 22:27:57,,off,QM2U0058,QM2U0058B2,6,5,0,0
U2K1N:8551:58.4221180803683100,2021-08-26 22:27:57,,off,QM2U0058,QM2U0058A2,6,1,0,0
U2K1N:8551:58.4221180824737818,2021-08-26 22:27:57,,off,QM2U0058,QM2U0058C2,6,6,0,0
U2K1N:8551:58.4217627002410309,2021-08-26 22:49:38,,off,ES2U0311,ES2U0311C2,6,4,0,0
U2K1N:8551:58.4217626996816113,2021-08-26 22:49:38,,off,ES2U0311,ES2U0311B2,6,5,0,0
U2K1N:8551:58.4217626985201031,2021-08-26 22:49:38,,off,ES2U0311,ES2U0311C1,6,1,0,0
U2K1N:8551:58.4217626991548783,2021-08-26 22:49:38,,off,ES2U0311,ES2U0311A2,6,3,0,0
U2K1N:8551:58.4217626975764872,2021-08-26 22:49:38,,off,ES2U0311,ES2U0311A1,6,6,0,0
U2K1N:8551:58.4217626980485980,2021-08-26 22:49:38,,off,ES2U0311,ES2U0311B1,6,2,0,0
U2K1N:8551:58.4217609284515155,2021-08-26 22:56:32,,off,ES1U0289,ES1U0289D3,12,8,0,0
U2K1N:8551:58.4217609151532768,2021-08-26 22:56:32,,off,ES1U0289,ES1U0289D1,12,2,0,0
U2K1N:8551:58.4217609163891976,2021-08-26 22:56:32,,off,ES1U0289,ES1U0289D2,12,5,0,0
U2K1N:8551:58.4221392379041938,2021-08-26 23:02:04,,off,ES1U0495,ES1U0495C2,6,6,0,0
U2K1N:8551:58.4221392353677334,2021-08-26 23:02:04,,off,ES1U0495,ES1U0495C1,6,2,0,0
U2K1N:8551:58.4221392414882624,2021-08-26 23:02:05,,off,ES2U0495,ES2U0495C2,6,3,0,0
U2K1N:8551:58.4221392371094867,2021-08-26 23:02:05,,off,ES1U0495,ES1U0495A1,6,3,0,0
U2K1N:8551:58.4221392397868834,2021-08-26 23:02:05,,off,ES2U0495,ES2U0495A2,6,2,0,0
